ts,open,high,low,close,volume,turnover,datetime
1750605300000,99453.1,99807.2,99223.8,99237.7,476.441065,47435778.35002148,2025-06-22 15:15:00+00:00
1750606200000,99237.7,99534.1,99217.5,99278.7,213.352192,21207527.7571706,2025-06-22 15:30:00+00:00
1750607100000,99278.7,99428.1,98906.8,98916.1,225.404419,22358791.67569023,2025-06-22 15:45:00+00:00
1750608000000,98916.1,99324.4,98678.0,99003.7,505.189886,50034209.86181639,2025-06-22 16:00:00+00:00
1750608900000,99003.7,99045.2,98678.0,98801.0,217.121775,21460886.3305288,2025-06-22 16:15:00+00:00
1750609800000,98801.0,99324.7,98734.5,99080.3,167.008802,16538608.41118222,2025-06-22 16:30:00+00:00
1750610700000,99080.3,99689.0,99055.0,99662.8,213.919368,21271718.34271031,2025-06-22 16:45:00+00:00
1750611600000,99662.8,100377.1,99603.0,99969.4,269.926116,26987144.54358156,2025-06-22 17:00:00+00:00
1750612500000,99969.4,99994.3,99446.4,99525.6,252.146563,25127636.46607855,2025-06-22 17:15:00+00:00
1750613400000,99525.6,99851.2,99515.5,99648.0,132.565576,13217202.73743154,2025-06-22 17:30:00+00:00
1750614300000,99648.0,99761.6,99403.8,99487.0,105.342548,10489126.17267997,2025-06-22 17:45:00+00:00
1750615200000,99487.0,99745.1,99395.3,99431.2,97.328621,9690622.57894036,2025-06-22 18:00:00+00:00
1750616100000,99431.2,99613.3,99381.0,99546.5,73.105941,7273358.66887922,2025-06-22 18:15:00+00:00
1750617000000,99546.5,99633.2,99354.8,99633.2,57.862128,5756026.22540787,2025-06-22 18:30:00+00:00
1750617900000,99633.2,99795.1,99422.0,99439.9,63.682716,6343181.51078326,2025-06-22 18:45:00+00:00
1750618800000,99439.9,99461.8,99088.5,99188.2,129.968081,12899833.5032999,2025-06-22 19:00:00+00:00
1750619700000,99188.2,99260.9,99056.8,99080.8,98.240555,9739614.83451078,2025-06-22 19:15:00+00:00
1750620600000,99080.8,99290.1,98974.4,99088.6,120.238202,11921611.4681224,2025-06-22 19:30:00+00:00
1750621500000,99088.6,99106.6,98794.5,98876.1,131.227564,12981615.70547563,2025-06-22 19:45:00+00:00
1750622400000,98876.1,98936.8,98279.4,98472.8,359.863627,35468502.80087626,2025-06-22 20:00:00+00:00
1750623300000,98472.8,98749.6,98185.9,98511.0,308.578031,30380915.32270256,2025-06-22 20:15:00+00:00
1750624200000,98511.0,99288.3,98413.6,99202.8,259.238962,25632118.52297799,2025-06-22 20:30:00+00:00
1750625100000,99202.8,99761.7,98953.6,99545.1,167.539077,16660244.17588745,2025-06-22 20:45:00+00:00
1750626000000,99545.1,99671.8,99201.8,99380.6,147.438884,14665275.30811718,2025-06-22 21:00:00+00:00
1750626900000,99380.6,99521.8,99117.4,99117.4,108.249379,10749789.03504154,2025-06-22 21:15:00+00:00
1750627800000,99117.4,99388.2,99005.8,99383.6,142.045656,14090534.0112455,2025-06-22 21:30:00+00:00
1750628700000,99383.6,99402.8,99047.1,99185.8,55.322959,5492260.1190087,2025-06-22 21:45:00+00:00
1750629600000,99185.8,100535.2,99135.4,100340.1,365.370025,36544356.67751515,2025-06-22 22:00:00+00:00
1750630500000,100340.1,100689.1,99962.2,100311.0,204.807685,20547039.14679746,2025-06-22 22:15:00+00:00
1750631400000,100311.0,100900.0,100295.4,100896.7,153.988785,15488320.51280598,2025-06-22 22:30:00+00:00
1750632300000,100896.7,100967.4,100601.1,100967.4,89.246817,8995091.98759303,2025-06-22 22:45:00+00:00
1750633200000,100967.4,101027.8,100645.3,100745.1,108.609474,10950140.5075004,2025-06-22 23:00:00+00:00
1750634100000,100745.1,101021.8,100730.1,101008.5,116.765314,11782416.03612036,2025-06-22 23:15:00+00:00
1750635000000,101008.5,101008.5,100772.1,100827.4,55.516901,5600628.2284311,2025-06-22 23:30:00+00:00
1750635900000,100827.4,100993.6,100725.5,100958.3,58.845072,5933294.0786078,2025-06-22 23:45:00+00:00
1750636800000,100958.3,100958.3,100574.0,100628.5,63.276339,6372909.68060186,2025-06-23 00:00:00+00:00
1750637700000,100628.5,100797.2,100578.4,100751.6,98.721063,9939174.50854,2025-06-23 00:15:00+00:00
1750638600000,100751.6,101249.6,100470.8,101188.5,122.014049,12306946.89586104,2025-06-23 00:30:00+00:00
1750639500000,101188.5,101600.0,100844.9,100907.1,186.075703,18835740.97297381,2025-06-23 00:45:00+00:00
1750640400000,100907.1,100925.0,100638.6,100862.2,68.689786,6922809.49241891,2025-06-23 01:00:00+00:00
1750641300000,100862.2,100901.2,100576.1,100614.3,71.562625,7208467.88574837,2025-06-23 01:15:00+00:00
1750642200000,100614.3,100863.8,100559.6,100863.8,62.042262,6248580.62078233,2025-06-23 01:30:00+00:00
1750643100000,100863.8,101111.0,100816.4,101101.5,46.910688,4737219.07052706,2025-06-23 01:45:00+00:00
1750644000000,101101.5,101159.2,100923.1,101043.8,63.543063,6421383.74755906,2025-06-23 02:00:00+00:00
1750644900000,101043.8,101293.1,101011.2,101222.3,85.239311,8622404.16294686,2025-06-23 02:15:00+00:00
1750645800000,101222.3,101382.4,101124.8,101200.4,95.393002,9658907.35355073,2025-06-23 02:30:00+00:00
1750646700000,101200.4,101339.2,101119.3,101287.4,68.066889,6891670.1363232,2025-06-23 02:45:00+00:00
1750647600000,101287.4,101369.0,101106.7,101259.7,53.476534,5414789.5462491,2025-06-23 03:00:00+00:00
1750648500000,101259.7,101321.9,101067.7,101134.3,59.440968,6016964.7783317,2025-06-23 03:15:00+00:00
1750649400000,101134.3,101239.3,101071.0,101093.0,36.880742,3730023.7793892,2025-06-23 03:30:00+00:00
1750650300000,101093.0,101218.6,101092.9,101158.6,34.884075,3528316.4113047,2025-06-23 03:45:00+00:00
1750651200000,101158.6,101207.7,100970.7,101034.7,53.538484,5410221.34096319,2025-06-23 04:00:00+00:00
1750652100000,101034.7,101321.8,101034.7,101260.5,68.409711,6924933.6664867,2025-06-23 04:15:00+00:00
1750653000000,101260.5,101289.8,101176.7,101189.7,45.725646,4629327.1216649,2025-06-23 04:30:00+00:00
1750653900000,101189.7,101248.1,101134.4,101169.8,53.694929,5432242.2505427,2025-06-23 04:45:00+00:00
1750654800000,101169.8,101507.4,101169.8,101426.5,67.513862,6842117.51257198,2025-06-23 05:00:00+00:00
1750655700000,101426.5,101535.0,101426.5,101517.8,65.510771,6649387.5433959,2025-06-23 05:15:00+00:00
1750656600000,101517.8,101549.4,101461.6,101472.5,55.165532,5599276.99864447,2025-06-23 05:30:00+00:00
1750657500000,101472.5,101843.4,101457.2,101765.7,109.797024,11164351.52449376,2025-06-23 05:45:00+00:00
1750658400000,101765.7,101973.1,101765.7,101947.8,99.093656,10098375.05448639,2025-06-23 06:00:00+00:00
1750659300000,101947.8,102073.3,101821.9,101849.1,105.63608,10767137.06669919,2025-06-23 06:15:00+00:00
1750660200000,101849.1,101944.7,101727.0,101751.0,80.698883,8217717.72695452,2025-06-23 06:30:00+00:00
1750661100000,101751.0,102000.0,101645.2,101941.2,82.787885,8428733.28617447,2025-06-23 06:45:00+00:00
1750662000000,101941.2,102140.0,101879.4,101904.5,117.666154,12002224.19500534,2025-06-23 07:00:00+00:00
1750662900000,101904.5,101920.8,101806.3,101861.8,44.290838,4511769.0248768,2025-06-23 07:15:00+00:00
1750663800000,101861.8,101958.1,101763.0,101871.4,73.977045,7533564.88432492,2025-06-23 07:30:00+00:00
1750664700000,101871.4,101985.0,101820.3,101935.8,62.585214,6378481.1814418,2025-06-23 07:45:00+00:00
1750665600000,101935.8,102084.9,101839.6,102015.3,85.070937,8673701.0257473,2025-06-23 08:00:00+00:00
1750666500000,102015.3,102027.0,101864.1,101943.0,48.413929,4935338.4568224,2025-06-23 08:15:00+00:00
1750667400000,101943.0,101943.0,101747.8,101808.5,48.916557,4979781.74661072,2025-06-23 08:30:00+00:00
1750668300000,101808.5,101904.1,101795.2,101871.5,47.23482,4811517.0174183,2025-06-23 08:45:00+00:00
1750669200000,101871.5,101877.6,101660.4,101689.8,57.899646,5890271.87680404,2025-06-23 09:00:00+00:00
1750670100000,101689.8,101737.0,101399.4,101515.7,125.735366,12770156.02023777,2025-06-23 09:15:00+00:00
1750671000000,101515.7,101593.0,101389.6,101478.2,120.581259,12239309.79352358,2025-06-23 09:30:00+00:00
1750671900000,101478.2,101585.2,101478.2,101566.0,47.716381,4844790.1550387,2025-06-23 09:45:00+00:00
1750672800000,101566.0,101588.8,101362.5,101502.0,101.951036,10347514.31497845,2025-06-23 10:00:00+00:00
1750673700000,101502.0,101506.9,101363.2,101370.1,37.339945,3787315.7212763,2025-06-23 10:15:00+00:00
1750674600000,101370.1,101450.0,101203.1,101205.0,63.694771,6452841.61592048,2025-06-23 10:30:00+00:00
1750675500000,101205.0,101521.8,101205.0,101459.7,45.830745,4648476.3873869,2025-06-23 10:45:00+00:00
1750676400000,101459.7,101571.9,101341.0,101374.7,75.693235,7679525.9655263,2025-06-23 11:00:00+00:00
1750677300000,101374.7,101405.2,101124.1,101220.0,82.482869,8354055.65857928,2025-06-23 11:15:00+00:00
1750678200000,101220.0,101285.0,101195.2,101265.0,43.703092,4424998.5090924,2025-06-23 11:30:00+00:00
1750679100000,101265.0,101415.0,101102.5,101288.0,140.454514,14227695.10424017,2025-06-23 11:45:00+00:00
1750680000000,101288.0,101308.4,101149.1,101188.4,61.015318,6175536.2591205,2025-06-23 12:00:00+00:00
1750680900000,101188.4,101221.9,101100.2,101154.9,121.64975,12305634.776556,2025-06-23 12:15:00+00:00
1750681800000,101154.9,101466.9,101125.1,101379.7,105.593531,10699654.4677561,2025-06-23 12:30:00+00:00
1750682700000,101379.7,101680.0,101379.6,101676.3,127.122564,12905024.64421727,2025-06-23 12:45:00+00:00
1750683600000,101676.3,101676.4,101271.4,101297.2,125.316947,12716276.34050698,2025-06-23 13:00:00+00:00
1750684500000,101297.2,101348.2,101081.5,101138.2,117.070985,11847506.46231276,2025-06-23 13:15:00+00:00
1750685400000,101138.2,102346.6,100798.7,101998.3,469.890032,47705335.7858981,2025-06-23 13:30:00+00:00
1750686300000,101998.3,102464.7,101808.1,102346.2,450.431748,45992363.18977286,2025-06-23 13:45:00+00:00
